UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
MQ,Envoy Air,10693,BNA,11278,DCA,1
MQ,Envoy Air,10693,BNA,13303,MIA,1
MQ,Envoy Air,10693,BNA,13930,ORD,1
MQ,Envoy Air,10693,BNA,15304,TPA,1
MQ,Envoy Air,10721,BOS,11066,CMH,1
MQ,Envoy Air,10721,BOS,11193,CVG,1
MQ,Envoy Air,10721,BOS,13244,MEM,1
MQ,Envoy Air,10721,BOS,13930,ORD,1
MQ,Envoy Air,10721,BOS,14730,SDF,1
MQ,Envoy Air,10721,BOS,15016,STL,1
MQ,Envoy Air,10747,BRO,11298,DFW,1
MQ,Envoy Air,10781,BTR,11298,DFW,1
MQ,Envoy Air,10792,BUF,13930,ORD,1
MQ,Envoy Air,10821,BWI,13303,MIA,1
MQ,Envoy Air,10821,BWI,13930,ORD,1
MQ,Envoy Air,10849,BZN,10423,AUS,1
MQ,Envoy Air,10849,BZN,13930,ORD,1
MQ,Envoy Air,10980,CHA,11057,CLT,1
MQ,Envoy Air,10980,CHA,11298,DFW,1
MQ,Envoy Air,10994,CHS,11278,DCA,1
MQ,Envoy Air,10994,CHS,13303,MIA,1
MQ,Envoy Air,11003,CID,11298,DFW,1
MQ,Envoy Air,11003,CID,13930,ORD,1
MQ,Envoy Air,11042,CLE,13930,ORD,1
MQ,Envoy Air,11057,CLT,10208,AGS,1
MQ,Envoy Air,11057,CLT,10397,ATL,1
MQ,Envoy Air,11057,CLT,10408,ATW,1
MQ,Envoy Air,11057,CLT,10599,BHM,1
MQ,Envoy Air,11057,CLT,10693,BNA,1
MQ,Envoy Air,11057,CLT,11267,DAY,1
MQ,Envoy Air,11057,CLT,11624,EYW,1
MQ,Envoy Air,11057,CLT,11986,GRR,1
MQ,Envoy Air,11057,CLT,11996,GSP,1
MQ,Envoy Air,11057,CLT,12124,HHH,1
MQ,Envoy Air,11057,CLT,13244,MEM,1
MQ,Envoy Air,11057,CLT,13485,MSN,1
MQ,Envoy Air,11057,CLT,14685,SAV,1
MQ,Envoy Air,11057,CLT,14783,SGF,1
MQ,Envoy Air,11057,CLT,15919,XNA,1
MQ,Envoy Air,11066,CMH,10721,BOS,1
MQ,Envoy Air,11066,CMH,11278,DCA,1
MQ,Envoy Air,11066,CMH,13303,MIA,1
MQ,Envoy Air,11066,CMH,13930,ORD,1
MQ,Envoy Air,11067,CMI,11298,DFW,1
MQ,Envoy Air,11067,CMI,13930,ORD,1
MQ,Envoy Air,11109,COS,11298,DFW,1
MQ,Envoy Air,11111,COU,11298,DFW,1
MQ,Envoy Air,11111,COU,13930,ORD,1
MQ,Envoy Air,11140,CRP,11298,DFW,1
MQ,Envoy Air,11193,CVG,10423,AUS,1
MQ,Envoy Air,11193,CVG,10721,BOS,1
MQ,Envoy Air,11193,CVG,11278,DCA,1
MQ,Envoy Air,11193,CVG,13303,MIA,1
MQ,Envoy Air,11193,CVG,13930,ORD,1
MQ,Envoy Air,11203,CWA,13930,ORD,1
MQ,Envoy Air,11252,DAB,11298,DFW,1
MQ,Envoy Air,11267,DAY,11057,CLT,1
MQ,Envoy Air,11267,DAY,11298,DFW,1
MQ,Envoy Air,11267,DAY,13930,ORD,1
MQ,Envoy Air,11278,DCA,10397,ATL,1
MQ,Envoy Air,11278,DCA,10529,BDL,1
MQ,Envoy Air,11278,DCA,10581,BGR,1
MQ,Envoy Air,11278,DCA,10599,BHM,1
MQ,Envoy Air,11278,DCA,10693,BNA,1
MQ,Envoy Air,11278,DCA,10994,CHS,1
MQ,Envoy Air,11278,DCA,11066,CMH,1
MQ,Envoy Air,11278,DCA,11193,CVG,1
MQ,Envoy Air,11278,DCA,11423,DSM,1
MQ,Envoy Air,11278,DCA,11986,GRR,1
MQ,Envoy Air,11278,DCA,11995,GSO,1
MQ,Envoy Air,11278,DCA,11996,GSP,1
MQ,Envoy Air,11278,DCA,12217,HSV,1
MQ,Envoy Air,11278,DCA,12992,LIT,1
MQ,Envoy Air,11278,DCA,13487,MSP,1
MQ,Envoy Air,11278,DCA,14730,SDF,1
MQ,Envoy Air,11278,DCA,15096,SYR,1
MQ,Envoy Air,11278,DCA,15249,TLH,1
MQ,Envoy Air,11278,DCA,15624,VPS,1
MQ,Envoy Air,11278,DCA,15919,XNA,1
MQ,Envoy Air,11298,DFW,10136,ABI,1
MQ,Envoy Air,11298,DFW,10208,AGS,1
MQ,Envoy Air,11298,DFW,10423,AUS,1
MQ,Envoy Air,11298,DFW,10431,AVL,1
MQ,Envoy Air,11298,DFW,10599,BHM,1
MQ,Envoy Air,11298,DFW,10620,BIL,1
MQ,Envoy Air,11298,DFW,10627,BIS,1
MQ,Envoy Air,11298,DFW,10747,BRO,1
MQ,Envoy Air,11298,DFW,10781,BTR,1
MQ,Envoy Air,11298,DFW,10980,CHA,1
MQ,Envoy Air,11298,DFW,11003,CID,1
MQ,Envoy Air,11298,DFW,11067,CMI,1
MQ,Envoy Air,11298,DFW,11109,COS,1
MQ,Envoy Air,11298,DFW,11111,COU,1
MQ,Envoy Air,11298,DFW,11140,CRP,1
MQ,Envoy Air,11298,DFW,11252,DAB,1
MQ,Envoy Air,11298,DFW,11267,DAY,1
MQ,Envoy Air,11298,DFW,11413,DRO,1
MQ,Envoy Air,11298,DFW,11481,ECP,1
MQ,Envoy Air,11298,DFW,11540,ELP,1
MQ,Envoy Air,11298,DFW,11612,EVV,1
MQ,Envoy Air,11298,DFW,11637,FAR,1
MQ,Envoy Air,11298,DFW,11641,FAY,1
MQ,Envoy Air,11298,DFW,11775,FSD,1
MQ,Envoy Air,11298,DFW,11778,FSM,1
MQ,Envoy Air,11298,DFW,11921,GJT,1
MQ,Envoy Air,11298,DFW,11953,GNV,1
MQ,Envoy Air,11298,DFW,11973,GPT,1
MQ,Envoy Air,11298,DFW,11982,GRK,1
MQ,Envoy Air,11298,DFW,11986,GRR,1
MQ,Envoy Air,11298,DFW,12191,HOU,1
MQ,Envoy Air,11298,DFW,12206,HRL,1
MQ,Envoy Air,11298,DFW,12217,HSV,1
MQ,Envoy Air,11298,DFW,12278,ICT,1
MQ,Envoy Air,11298,DFW,12339,IND,1
MQ,Envoy Air,11298,DFW,12448,JAN,1
MQ,Envoy Air,11298,DFW,12896,LBB,1
MQ,Envoy Air,11298,DFW,12915,LCH,1
MQ,Envoy Air,11298,DFW,12945,LEX,1
MQ,Envoy Air,11298,DFW,12951,LFT,1
MQ,Envoy Air,11298,DFW,12992,LIT,1
MQ,Envoy Air,11298,DFW,13158,MAF,1
MQ,Envoy Air,11298,DFW,13277,MGM,1
MQ,Envoy Air,11298,DFW,13290,MHK,1
MQ,Envoy Air,11298,DFW,13367,MLI,1
MQ,Envoy Air,11298,DFW,13422,MOB,1
MQ,Envoy Air,11298,DFW,13476,MRY,1
MQ,Envoy Air,11298,DFW,13485,MSN,1
MQ,Envoy Air,11298,DFW,13486,MSO,1
MQ,Envoy Air,11298,DFW,13577,MYR,1
MQ,Envoy Air,11298,DFW,13851,OKC,1
MQ,Envoy Air,11298,DFW,13930,ORD,1
MQ,Envoy Air,11298,DFW,14108,PIA,1
MQ,Envoy Air,11298,DFW,14193,PNS,1
MQ,Envoy Air,11298,DFW,14457,RAP,1
MQ,Envoy Air,11298,DFW,14730,SDF,1
MQ,Envoy Air,11298,DFW,14783,SGF,1
MQ,Envoy Air,11298,DFW,14814,SHV,1
MQ,Envoy Air,11298,DFW,14842,SJT,1
MQ,Envoy Air,11298,DFW,15016,STL,1
MQ,Envoy Air,11298,DFW,15023,STS,1
MQ,Envoy Air,11298,DFW,15249,TLH,1
MQ,Envoy Air,11298,DFW,15323,TRI,1
MQ,Envoy Air,11298,DFW,15370,TUL,1
MQ,Envoy Air,11298,DFW,15624,VPS,1
MQ,Envoy Air,11298,DFW,15919,XNA,1
MQ,Envoy Air,11413,DRO,11298,DFW,1
MQ,Envoy Air,11423,DSM,11278,DCA,1
MQ,Envoy Air,11423,DSM,13303,MIA,1
MQ,Envoy Air,11423,DSM,13930,ORD,1
MQ,Envoy Air,11433,DTW,13930,ORD,1
MQ,Envoy Air,11481,ECP,11298,DFW,1
MQ,Envoy Air,11540,ELP,10423,AUS,1
MQ,Envoy Air,11540,ELP,11298,DFW,1
MQ,Envoy Air,11612,EVV,11298,DFW,1
MQ,Envoy Air,11618,EWR,13930,ORD,1
MQ,Envoy Air,11624,EYW,11057,CLT,1
MQ,Envoy Air,11624,EYW,11278,DCA,1
MQ,Envoy Air,11624,EYW,13303,MIA,1
MQ,Envoy Air,11624,EYW,13930,ORD,1
MQ,Envoy Air,11637,FAR,11298,DFW,1
MQ,Envoy Air,11637,FAR,13930,ORD,1
MQ,Envoy Air,11637,FAR,14107,PHX,1
MQ,Envoy Air,11641,FAY,11298,DFW,1
MQ,Envoy Air,11721,FNT,13930,ORD,1
MQ,Envoy Air,11775,FSD,11298,DFW,1
MQ,Envoy Air,11775,FSD,13930,ORD,1
MQ,Envoy Air,11778,FSM,11298,DFW,1
MQ,Envoy Air,11823,FWA,13930,ORD,1
MQ,Envoy Air,11921,GJT,11298,DFW,1
MQ,Envoy Air,11921,GJT,14107,PHX,1
MQ,Envoy Air,11953,GNV,11298,DFW,1
MQ,Envoy Air,11953,GNV,13303,MIA,1
MQ,Envoy Air,11973,GPT,11298,DFW,1
MQ,Envoy Air,11977,GRB,13930,ORD,1
MQ,Envoy Air,11982,GRK,11298,DFW,1
MQ,Envoy Air,11986,GRR,11057,CLT,1
MQ,Envoy Air,11986,GRR,11278,DCA,1
MQ,Envoy Air,11986,GRR,11298,DFW,1
MQ,Envoy Air,11986,GRR,13303,MIA,1
MQ,Envoy Air,11986,GRR,13930,ORD,1
MQ,Envoy Air,11995,GSO,11278,DCA,1
MQ,Envoy Air,11995,GSO,13303,MIA,1
MQ,Envoy Air,11995,GSO,13930,ORD,1
MQ,Envoy Air,11996,GSP,11057,CLT,1
MQ,Envoy Air,11996,GSP,11278,DCA,1
MQ,Envoy Air,11996,GSP,13303,MIA,1
MQ,Envoy Air,11996,GSP,13930,ORD,1
MQ,Envoy Air,12124,HHH,11057,CLT,1
MQ,Envoy Air,12191,HOU,11298,DFW,1
MQ,Envoy Air,12197,HPN,13303,MIA,1
MQ,Envoy Air,12197,HPN,13930,ORD,1
MQ,Envoy Air,12206,HRL,11298,DFW,1
MQ,Envoy Air,12217,HSV,11278,DCA,1
MQ,Envoy Air,12217,HSV,11298,DFW,1
MQ,Envoy Air,12217,HSV,13930,ORD,1
MQ,Envoy Air,12266,IAH,13303,MIA,1
MQ,Envoy Air,12266,IAH,13930,ORD,1
MQ,Envoy Air,12278,ICT,11298,DFW,1
MQ,Envoy Air,12278,ICT,13290,MHK,1
MQ,Envoy Air,12278,ICT,13930,ORD,1
MQ,Envoy Air,12339,IND,10423,AUS,1
MQ,Envoy Air,12339,IND,11278,DCA,1
MQ,Envoy Air,12339,IND,11298,DFW,1
MQ,Envoy Air,12339,IND,13303,MIA,1
MQ,Envoy Air,12339,IND,13930,ORD,1
MQ,Envoy Air,12448,JAN,11298,DFW,1
MQ,Envoy Air,12451,JAX,13303,MIA,1
MQ,Envoy Air,12451,JAX,13930,ORD,1
MQ,Envoy Air,12884,LAN,13930,ORD,1
MQ,Envoy Air,12896,LBB,11298,DFW,1
MQ,Envoy Air,12896,LBB,14107,PHX,1
MQ,Envoy Air,12915,LCH,11298,DFW,1
MQ,Envoy Air,12945,LEX,11298,DFW,1
MQ,Envoy Air,12945,LEX,13930,ORD,1
MQ,Envoy Air,12951,LFT,11298,DFW,1
MQ,Envoy Air,12992,LIT,11278,DCA,1
MQ,Envoy Air,12992,LIT,11298,DFW,1
MQ,Envoy Air,12992,LIT,13303,MIA,1
MQ,Envoy Air,12992,LIT,13930,ORD,1
MQ,Envoy Air,13076,LSE,13930,ORD,1
MQ,Envoy Air,13158,MAF,11298,DFW,1
MQ,Envoy Air,13158,MAF,14107,PHX,1
MQ,Envoy Air,13198,MCI,10423,AUS,1
MQ,Envoy Air,13198,MCI,13930,ORD,1
MQ,Envoy Air,13244,MEM,10423,AUS,1
MQ,Envoy Air,13244,MEM,10721,BOS,1
MQ,Envoy Air,13244,MEM,11057,CLT,1
MQ,Envoy Air,13244,MEM,13930,ORD,1
MQ,Envoy Air,13277,MGM,11298,DFW,1
MQ,Envoy Air,13290,MHK,11298,DFW,1
MQ,Envoy Air,13290,MHK,13930,ORD,1
MQ,Envoy Air,13303,MIA,10397,ATL,1
MQ,Envoy Air,13303,MIA,10423,AUS,1
MQ,Envoy Air,13303,MIA,10599,BHM,1
MQ,Envoy Air,13303,MIA,10693,BNA,1
MQ,Envoy Air,13303,MIA,10821,BWI,1
MQ,Envoy Air,13303,MIA,10994,CHS,1
MQ,Envoy Air,13303,MIA,11066,CMH,1
MQ,Envoy Air,13303,MIA,11193,CVG,1
MQ,Envoy Air,13303,MIA,11423,DSM,1
MQ,Envoy Air,13303,MIA,11624,EYW,1
MQ,Envoy Air,13303,MIA,11953,GNV,1
MQ,Envoy Air,13303,MIA,11986,GRR,1
MQ,Envoy Air,13303,MIA,11995,GSO,1
MQ,Envoy Air,13303,MIA,11996,GSP,1
MQ,Envoy Air,13303,MIA,12191,HOU,1
MQ,Envoy Air,13303,MIA,12197,HPN,1
MQ,Envoy Air,13303,MIA,12266,IAH,1
MQ,Envoy Air,13303,MIA,12339,IND,1
MQ,Envoy Air,13303,MIA,12451,JAX,1
MQ,Envoy Air,13303,MIA,12992,LIT,1
MQ,Envoy Air,13303,MIA,13485,MSN,1
MQ,Envoy Air,13303,MIA,13495,MSY,1
MQ,Envoy Air,13303,MIA,14193,PNS,1
MQ,Envoy Air,13303,MIA,14307,PVD,1
MQ,Envoy Air,13303,MIA,14492,RDU,1
MQ,Envoy Air,13303,MIA,14576,ROC,1
MQ,Envoy Air,13303,MIA,14685,SAV,1
MQ,Envoy Air,13303,MIA,15096,SYR,1
MQ,Envoy Air,13303,MIA,15249,TLH,1
MQ,Envoy Air,13303,MIA,15304,TPA,1
MQ,Envoy Air,13303,MIA,15412,TYS,1
MQ,Envoy Air,13303,MIA,15919,XNA,1
MQ,Envoy Air,13342,MKE,13930,ORD,1
MQ,Envoy Air,13367,MLI,11298,DFW,1
MQ,Envoy Air,13367,MLI,13930,ORD,1
MQ,Envoy Air,13422,MOB,11298,DFW,1
MQ,Envoy Air,13459,MQT,13930,ORD,1
MQ,Envoy Air,13476,MRY,11298,DFW,1
MQ,Envoy Air,13476,MRY,14107,PHX,1
MQ,Envoy Air,13485,MSN,11057,CLT,1
MQ,Envoy Air,13485,MSN,11298,DFW,1
MQ,Envoy Air,13485,MSN,13303,MIA,1
MQ,Envoy Air,13485,MSN,13930,ORD,1
MQ,Envoy Air,13485,MSN,14107,PHX,1
MQ,Envoy Air,13486,MSO,11298,DFW,1
MQ,Envoy Air,13487,MSP,11278,DCA,1
MQ,Envoy Air,13487,MSP,13930,ORD,1
MQ,Envoy Air,13495,MSY,10423,AUS,1
MQ,Envoy Air,13495,MSY,13303,MIA,1
MQ,Envoy Air,13495,MSY,13930,ORD,1
MQ,Envoy Air,13577,MYR,11298,DFW,1
MQ,Envoy Air,13851,OKC,10423,AUS,1
MQ,Envoy Air,13851,OKC,11298,DFW,1
MQ,Envoy Air,13851,OKC,13930,ORD,1
MQ,Envoy Air,13871,OMA,13930,ORD,1
MQ,Envoy Air,13930,ORD,10135,ABE,1
MQ,Envoy Air,13930,ORD,10257,ALB,1
MQ,Envoy Air,13930,ORD,10268,ALO,1
MQ,Envoy Air,13930,ORD,10397,ATL,1
MQ,Envoy Air,13930,ORD,10408,ATW,1
MQ,Envoy Air,13930,ORD,10423,AUS,1
MQ,Envoy Air,13930,ORD,10434,AVP,1
MQ,Envoy Air,13930,ORD,10469,AZO,1
MQ,Envoy Air,13930,ORD,10529,BDL,1
MQ,Envoy Air,13930,ORD,10599,BHM,1
MQ,Envoy Air,13930,ORD,10685,BMI,1
MQ,Envoy Air,13930,ORD,10693,BNA,1
MQ,Envoy Air,13930,ORD,10721,BOS,1
MQ,Envoy Air,13930,ORD,10792,BUF,1
MQ,Envoy Air,13930,ORD,10821,BWI,1
MQ,Envoy Air,13930,ORD,10849,BZN,1
MQ,Envoy Air,13930,ORD,11003,CID,1
MQ,Envoy Air,13930,ORD,11042,CLE,1
MQ,Envoy Air,13930,ORD,11057,CLT,1
MQ,Envoy Air,13930,ORD,11066,CMH,1
MQ,Envoy Air,13930,ORD,11067,CMI,1
MQ,Envoy Air,13930,ORD,11111,COU,1
MQ,Envoy Air,13930,ORD,11193,CVG,1
MQ,Envoy Air,13930,ORD,11203,CWA,1
MQ,Envoy Air,13930,ORD,11267,DAY,1
MQ,Envoy Air,13930,ORD,11423,DSM,1
MQ,Envoy Air,13930,ORD,11433,DTW,1
MQ,Envoy Air,13930,ORD,11618,EWR,1
MQ,Envoy Air,13930,ORD,11624,EYW,1
MQ,Envoy Air,13930,ORD,11637,FAR,1
MQ,Envoy Air,13930,ORD,11721,FNT,1
MQ,Envoy Air,13930,ORD,11775,FSD,1
MQ,Envoy Air,13930,ORD,11823,FWA,1
MQ,Envoy Air,13930,ORD,11977,GRB,1
MQ,Envoy Air,13930,ORD,11986,GRR,1
MQ,Envoy Air,13930,ORD,11995,GSO,1
MQ,Envoy Air,13930,ORD,11996,GSP,1
MQ,Envoy Air,13930,ORD,12197,HPN,1
MQ,Envoy Air,13930,ORD,12217,HSV,1
MQ,Envoy Air,13930,ORD,12266,IAH,1
MQ,Envoy Air,13930,ORD,12278,ICT,1
MQ,Envoy Air,13930,ORD,12339,IND,1
MQ,Envoy Air,13930,ORD,12451,JAX,1
MQ,Envoy Air,13930,ORD,12884,LAN,1
MQ,Envoy Air,13930,ORD,12945,LEX,1
MQ,Envoy Air,13930,ORD,12992,LIT,1
MQ,Envoy Air,13930,ORD,13076,LSE,1
MQ,Envoy Air,13930,ORD,13198,MCI,1
MQ,Envoy Air,13930,ORD,13244,MEM,1
MQ,Envoy Air,13930,ORD,13290,MHK,1
MQ,Envoy Air,13930,ORD,13342,MKE,1
MQ,Envoy Air,13930,ORD,13367,MLI,1
MQ,Envoy Air,13930,ORD,13459,MQT,1
MQ,Envoy Air,13930,ORD,13485,MSN,1
MQ,Envoy Air,13930,ORD,13487,MSP,1
MQ,Envoy Air,13930,ORD,13495,MSY,1
MQ,Envoy Air,13930,ORD,13851,OKC,1
MQ,Envoy Air,13930,ORD,13871,OMA,1
MQ,Envoy Air,13930,ORD,13931,ORF,1
MQ,Envoy Air,13930,ORD,14108,PIA,1
MQ,Envoy Air,13930,ORD,14122,PIT,1
MQ,Envoy Air,13930,ORD,14307,PVD,1
MQ,Envoy Air,13930,ORD,14492,RDU,1
MQ,Envoy Air,13930,ORD,14524,RIC,1
MQ,Envoy Air,13930,ORD,14576,ROC,1
MQ,Envoy Air,13930,ORD,14633,RST,1
MQ,Envoy Air,13930,ORD,14730,SDF,1
MQ,Envoy Air,13930,ORD,14783,SGF,1
MQ,Envoy Air,13930,ORD,14869,SLC,1
MQ,Envoy Air,13930,ORD,14986,SRQ,1
MQ,Envoy Air,13930,ORD,15016,STL,1
MQ,Envoy Air,13930,ORD,15096,SYR,1
MQ,Envoy Air,13930,ORD,15370,TUL,1
MQ,Envoy Air,13930,ORD,15380,TVC,1
MQ,Envoy Air,13930,ORD,15412,TYS,1
MQ,Envoy Air,13930,ORD,15919,XNA,1
MQ,Envoy Air,13931,ORF,13930,ORD,1
MQ,Envoy Air,14107,PHX,10561,BFL,1
MQ,Envoy Air,14107,PHX,10620,BIL,1
MQ,Envoy Air,14107,PHX,11637,FAR,1
MQ,Envoy Air,14107,PHX,11921,GJT,1
MQ,Envoy Air,14107,PHX,12896,LBB,1
MQ,Envoy Air,14107,PHX,13158,MAF,1
MQ,Envoy Air,14107,PHX,13476,MRY,1
MQ,Envoy Air,14107,PHX,14674,SAF,1
MQ,Envoy Air,14107,PHX,14689,SBA,1
MQ,Envoy Air,14107,PHX,14698,SBP,1
MQ,Envoy Air,14107,PHX,15023,STS,1
MQ,Envoy Air,14107,PHX,15370,TUL,1
MQ,Envoy Air,14107,PHX,15376,TUS,1
